played_at,track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,duration_ms,popularity,explicit,track_uri
2025-10-26T01:47:55.882Z,1rifgFpmK9bHfofygkMedY,It's Raining (feat. Verbal Jint),2Y9AUayH5pyZpVfkDYDfJV,Stella Jang,7KKG3CoafcuqfCf7mkSR8J,Colors,2016-10-06,194658,30,False,spotify:track:1rifgFpmK9bHfofygkMedY
2025-10-26T01:41:06.571Z,7kt0hSksRfaCy9km8y16hM,Night and Day,7AVa6rcpTQWVqgy91llPP5,BROWN EYED SOUL,2gynWgXZ5cqwvL0S0J4naU,Soul Tricycle,2025-09-23,269333,33,False,spotify:track:7kt0hSksRfaCy9km8y16hM
2025-10-26T01:35:07.739Z,5zQR0qoA4S1Iwj2bAwW03a,Best Friend,7gW0r5CkdEUMm42w9XpyZO,Laufey,7pooeoqY4uJkTaW70qxm3z,Typical of Me EP,2021-04-30,164277,64,False,spotify:track:5zQR0qoA4S1Iwj2bAwW03a
2025-10-26T01:32:23.227Z,6c1mf1kaoeE36Dd2wUdX1P,Yeosu Night Sea,6jgrgDBt1SbtNbc25sLaTH,Busker Busker,56XzxNKUGySZcu1nByxo3y,Busker Busker 1st,2012-03-29,279909,47,False,spotify:track:6c1mf1kaoeE36Dd2wUdX1P
2025-10-25T23:42:50.561Z,71b70JTPydko3Nn7ZW3Ry3,Gift of You,5ghNwcHNesKq0Q3zfK39ic,So Soo Bin,2xjSagC3zDlmdok0LSwSzy,LOVE HAPPENING,2024-12-16,275346,19,False,spotify:track:71b70JTPydko3Nn7ZW3Ry3
2025-10-25T23:38:14.587Z,1OK37FLO1mctiNyHV3Qew0,Second Time,0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,3IGPQEGAiZZI4Iba81GNq5,A Song For Every Moon,2017-08-31,155616,48,False,spotify:track:1OK37FLO1mctiNyHV3Qew0
2025-10-25T23:36:08.026Z,27x2IrIGwr56QWkqJ4cu9I,"Bye, Summer",3HqSLMAZ3g3d5poNaI7GOU,IU,42SnKvNnvwpsJju6Uw4BWl,"Bye, Summer",2025-09-10,219000,64,False,spotify:track:27x2IrIGwr56QWkqJ4cu9I
2025-10-25T23:30:10.076Z,08PQgCL2WTNuMKAnbKC9jV,Oshakashama,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,3phjMsKsr6V1aicq04S3Ie,Arutokoroni no Teiri,2009-03-11,228146,42,False,spotify:track:08PQgCL2WTNuMKAnbKC9jV
2025-10-25T23:26:21.249Z,1mWN1USPKg632qQXG9sfDL,丸ノ内サディスティック,2XjqKvB2Xz9IdyjWPIHaXi,Sheena Ringo,2GPMPtwaSjGKvQ5zZui7s2,無罪モラトリアム,1999-02-24,235866,67,False,spotify:track:1mWN1USPKg632qQXG9sfDL
2025-10-25T23:21:10.007Z,3RvdkNMcSy71m0aT6UF9Uf,水平線,6rs1KAoQnFalSqSU4LTh8g,back number,4Owee1i5rIFJvQczZXSdiQ,ユーモア,2023-01-17,288013,71,False,spotify:track:3RvdkNMcSy71m0aT6UF9Uf
2025-10-25T21:47:29.671Z,7rIBp3U5Igzn44l7Z7mOtE,SUN,1S2S00lgLYLGHWA44qGEUs,Gen Hoshino,1vtIqjn25qHypqyoI21q8d,YELLOW DANCER,2015-12-02,241466,45,False,spotify:track:7rIBp3U5Igzn44l7Z7mOtE
2025-10-25T21:40:58.581Z,78W4mTLIh4qoLu92W4IQhO,ライラック,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,40CHqDtwO8xlI3Ns7sZZel,ライラック,2024-04-11,288200,72,False,spotify:track:78W4mTLIh4qoLu92W4IQhO
2025-10-25T21:36:10.924Z,78W4mTLIh4qoLu92W4IQhO,ライラック,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,40CHqDtwO8xlI3Ns7sZZel,ライラック,2024-04-11,288200,72,False,spotify:track:78W4mTLIh4qoLu92W4IQhO
2025-10-25T21:31:04.480Z,78W4mTLIh4qoLu92W4IQhO,ライラック,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,40CHqDtwO8xlI3Ns7sZZel,ライラック,2024-04-11,288200,72,False,spotify:track:78W4mTLIh4qoLu92W4IQhO
2025-10-25T21:26:15.721Z,2gIyLzwAB0kagC7WwQaGWy,utatane,0ufoLkr55gheQNunOgkTae,Leina,7i4NY6tlCB2YvAJnmIyuod,tulip,2023-10-18,181022,46,False,spotify:track:2gIyLzwAB0kagC7WwQaGWy
2025-10-25T21:22:44.202Z,02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,0BJ2EjOqcfgFvlZXNKrNbE,Saja Boys,14JkAa6IiFaOh5s0nMyMU9,KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,150686,94,False,spotify:track:02sy7FAs8dkDNYsHp4Ul3f
